source,target,prob
tho,noh,0.015694795129067563
tho,bok,0.015147588454644376
tho,tho,0.01439123719498684
tho,to,0.014143944006552596
tho,tomam,0.01376135642615717
tho,lam,0.011917346549245884
tho,dui,0.011551341851965803
tho,anih,0.010279725171902907
noi,khan,0.18492935640869385
noi,poma,0.11454640828865237
noi,ko,0.06576694439449592
noi,inh,0.026330323793709445
noi,ih,0.025460505892144582
noi,su,0.02453012569623507
noi,anih,0.02166942277531492
noi,au,0.020842930957477787
noi,thoi,0.02071952986469946
noi,na,0.02059921129151068
noi,lu,0.020574311100473742
noi,noh,0.020185982728825855
noi,ma,0.01951513515672451
noi,to,0.016576383625414484
noi,roi,0.01269819806167641
noi,boih,0.011884425534706523
noi,pang,0.01053184539051201
noi,ei,0.009689945536808858
noi,dong,0.009345534107997962
noi,đe,0.009338329658596446
chua,yang,0.1836448562134506
chua,kra,0.17411463865856147
chua,dei,0.08068705427139825
chua,kei,0.06970315963069479
chua,bok,0.059497721527072216
chua,ko,0.05274957165899387
chua,ih,0.02483069555200341
chua,su,0.022621917952427847
chua,khan,0.0193407778581402
chua,lu,0.018215255721931008
chua,tam,0.016416392829380462
chua,inh,0.015336091546141887
chua,todrong,0.012801563575289058
chua,ma,0.011795555873165187
chua,thoi,0.011515656883311616
chua,yua,0.009767008586028551
chua,boih,0.008722871313483368
chua,bongai,0.007584947300879607
chua,noh,0.007462266440514536
chua,an,0.006846173819177445
phia,gah,0.3399550838192621
phia,to,0.07168650853207556
phia,holech,0.05641534164843503
phia,mang,0.04604601126584097
phia,bomot,0.0394786680016828
phia,goal,0.03376524219227717
phia,tor,0.03132335293422251
phia,pah,0.021089182032973615
phia,geng,0.014937419344581874
phia,anih,0.014285185621983314
phia,tokla,0.011527444242317449
phia,ya,0.011144881619378148
phia,geh,0.009915317781582354
phia,mdt,0.009601070003467048
phia,dar,0.009484908173124336
phia,ndm,0.009069493210329196
phia,truh,0.007753734605592559
phia,nom,0.007524081182713568
phia,ophir,0.007350189827806778
phia,jang,0.006971219440160443
ðuc,yang,0.34662652377717984
ðuc,kra,0.2947887344721953
ðuc,khan,0.02659361339422386
ðuc,kr3,0.025495048603408094
ðuc,krd,0.02461511683259847
ðuc,stf,0.01856768569173466
ðuc,kor,0.01241065642273628
ðuc,lu,0.010493034872642843
ðuc,ktf,0.01020559686861405
ðuc,go,0.009579391997958655
ðuc,kr5,0.007652808521598886
ðuc,m3,0.007042951496345041
ðuc,ih,0.006618142410076921
ðuc,thoi,0.0065534364768928405
ðuc,tfh,0.006534677398587207
ðuc,inh,0.005406590992565131
ðuc,krs,0.005080295011062874
ðuc,dei,0.004574338514603345
ðuc,ko,0.0045519699082397875
ðuc,lam,0.00442383991406354
ðen,hnam,0.2550632018724325
ðen,akum,0.17905550017200647
ðen,anih,0.03541430025828694
ðen,ttf,0.017084970543579374
ðen,stf,0.01687405532401337
ðen,sif,0.014640356513024923
ðen,kor,0.011657015786853703
ðen,ding,0.01146059099577645
ðen,ktf,0.011435668682936464
ðen,mifh,0.010355167805596373
ðen,lam,0.009769621780193529
ðen,cham,0.009415306606786421
ðen,tonar,0.00880732415434671
ðen,ng,0.008747570794563233
ðen,gah,0.007675268432373584
ðen,rang,0.0074573301346526335
ðen,keh,0.007320421613285058
ðen,kifm,0.0069371646491133985
ðen,ddng,0.006427679884901272
ðen,solomon,0.006115666084608269
giao,ham,0.10238945869743761
giao,pogop,0.06011830244143255
giao,lu,0.05605507358345024
giao,pojao,0.04353396581650034
giao,toju,0.037876205441412056
giao,todrong,0.032430939363318353
giao,ko,0.031075719430252047
giao,poka,0.030590879316024867
giao,su,0.02950485176945895
giao,jao,0.024249500938233273
giao,giao,0.020442285803735354
giao,pang,0.019375680585598257
giao,nor,0.01883469474537475
giao,bongai,0.01583255876910359
giao,an,0.015318016886279633
giao,ih,0.01462076103553751
giao,bal,0.012844937123467777
giao,toblah,0.011353353800735435
giao,blah,0.010907362090729867
giao,wa,0.010249547561222924
o,oei,0.23880753892084516
o,to,0.12392266721321493
o,lam,0.03846522726577386
o,ko,0.029763958129151308
o,lu,0.02799886304767968
o,anih,0.02432612228685928
o,su,0.02406760780998717
o,noh,0.022574493370497082
o,polei,0.02002757454594814
o,hodai,0.017615223029826203
o,pang,0.015045548348113292
o,o,0.013583095983306962
o,ma,0.013279564038267052
o,bongai,0.013220150044681982
o,inh,0.012637464254020075
o,hnam,0.01246049875897611
o,đei,0.010252541131154693
o,na,0.009769702777750907
o,pom,0.009197290660184727
o,ham,0.008295030177281866
cuc,hloh,0.0777535009511367
cuc,anih,0.0671059180803797
cuc,pomat,0.03298598685960861
cuc,phak,0.030066458940044703
cuc,mah,0.028685801951851428
cuc,toch,0.02637227805472605
cuc,tat,0.024180959000363114
cuc,ko,0.02376830291225621
cuc,po,0.017129402778328716
cuc,to,0.01708165417543164
cuc,poluk,0.015385516016119356
cuc,ro,0.014768120818408323
cuc,cuc,0.013133785294010885
cuc,pom,0.012506299803862236
cuc,rogoh,0.011533079223605368
cuc,hrap,0.01149863341120021
cuc,yoch,0.011280199232453486
cuc,kotok,0.011232064380078505
cuc,polak,0.01120749263230067
cuc,t,0.010513563055424911
nay,au,0.27900435446165206
nay,nau,0.11784290142818367
nay,ko,0.043951348421384234
nay,khan,0.029133255340430434
nay,inh,0.02742130269412333
nay,lu,0.019720053723464772
nay,dang,0.01788372206181743
nay,noh,0.01593785932538405
nay,to,0.015931133758781465
nay,ma,0.015507125831062238
nay,thoi,0.015085691052876953
nay,boih,0.012086483352017806
nay,wa,0.011424741124997714
nay,ih,0.011250161914739897
nay,anu,0.010386457303096935
nay,su,0.009891855784795088
nay,go,0.009328705376879343
nay,iem,0.009278611555773723
nay,ei,0.008850963243176803
nay,bongai,0.00860726653177969
the,thoi,0.11972502133376706
the,ko,0.0746741897470945
the,noh,0.055739667635946136
the,inh,0.029557928232337403
the,khan,0.028033935379941144
the,goh,0.0277451232494943
the,au,0.0254771146499997
the,ma,0.02102181759766208
the,lu,0.019486329202342542
the,na,0.01804797191703771
the,todrong,0.016841794224506653
the,lei,0.016795764935278106
the,iem,0.01658186189657093
the,su,0.016027529566509578
the,bongai,0.014355570313315127
the,uh,0.013982830311606942
the,wa,0.013597928181539364
the,dang,0.01327721749588176
the,pom,0.012071769416715068
the,bon,0.01095523130502749
gieo,rei,0.21164143275955125
gieo,adrech,0.0839926541733159
gieo,gar,0.07368459345930183
gieo,potam,0.06391212716570294
gieo,ba,0.05288918002471041
gieo,kech,0.02621678644098271
gieo,chat,0.023824151473554746
gieo,chun,0.020972968926440436
gieo,choh,0.01705534350837312
gieo,mir,0.0166334533675483
gieo,plei,0.012911883164409407
gieo,bongai,0.010043215370468928
gieo,befngai,0.009405589682821687
gieo,kef,0.008657163858960978
gieo,hudng,0.00833006265557744
gieo,id,0.007959336675582518
gieo,tefdrong,0.00707946467062982
gieo,akau,0.0070083149066466986
gieo,beftho,0.007002614171305531
gieo,bon,0.006177688127458035
đuc,yang,0.10248591562559327
đuc,yesu,0.09647316165603596
đuc,kra,0.09090799350451283
đuc,ko,0.08795822236968155
đuc,su,0.06189243035017186
đuc,kei,0.052079012573492026
đuc,bok,0.04879682793100978
đuc,dei,0.039561259600990474
đuc,na,0.027982335349382173
đuc,bongai,0.025167751668752434
đuc,lu,0.020838119439555595
đuc,todrong,0.020731473764991855
đuc,bon,0.01577963694691192
đuc,wa,0.013063697454293944
đuc,noh,0.012860072687607473
đuc,khan,0.011205971147557786
đuc,long,0.009302625557528197
đuc,pom,0.008107431622265024
đuc,boih,0.007886553527780879
đuc,lui,0.007764341706987347
sau,rong,0.21053486715130168
sau,đong,0.09475657710863032
sau,todrau,0.0810441983152664
sau,ko,0.03414128354477006
sau,sol,0.03212879168500705
sau,to,0.03154989264273418
sau,jru,0.025832443598816833
sau,su,0.02574733676097026
sau,noh,0.022482972931497643
sau,dong,0.02148536776139984
sau,đei,0.014984174793682734
sau,klaih,0.014011268863957364
sau,na,0.01335315315851399
sau,lam,0.01279230144420421
sau,ma,0.010686829570948858
sau,pang,0.009313092350775003
sau,lu,0.0084187124416801
sau,boih,0.007989596985967101
sau,hloi,0.007840999597153533
sau,truh,0.0075314168594689465
than,yang,0.21499565432610568
than,bohngol,0.06669349915503472
than,ko,0.051645101074065704
than,akau,0.047395751968700314
than,long,0.0337944115642504
than,linh,0.032949675705208264
than,bon,0.029474558939506526
than,jang,0.02562403890551257
than,su,0.02513766833416295
than,ma,0.023362740912645508
than,lu,0.018112507309252988
than,bok,0.01233427882247661
than,noh,0.011621306365117557
than,todrong,0.010055780866737906
than,inh,0.010026182837534486
than,pom,0.009730888016473618
than,bongai,0.009676997194590522
than,đei,0.009157500626129939
than,thoi,0.009097214803134973
than,rup,0.00893733178387765
gom,gom,0.24521469921724717
gom,ia,0.0657273587549424
gom,man,0.042694961846442364
gom,lung,0.03337841024543033
gom,bre,0.03301277903604552
gom,areh,0.03273390752588128
gom,lah,0.030245042090035427
gom,la,0.028675951495327402
gom,ani,0.0261559125213858
gom,iung,0.024377855162428835
gom,deh,0.02377169918317528
gom,popoi,0.020304018674089472
gom,ge,0.016004410042922346
gom,de,0.012618231999755465
gom,le,0.010977822666817811
gom,ko,0.007972578827302056
gom,ginh,0.00773502906518929
gom,akum,0.0074566660977725
gom,lang,0.0074073461317835385
gom,nang,0.0070918571538378435
nghe,mong,0.21710945310955973
nghe,kotong,0.21615359840484605
nghe,nor,0.05565997845487513
nghe,lu,0.02403368392592269
nghe,mdng,0.020401018161196025
nghe,poma,0.01996925016098665
nghe,botho,0.01728590927789057
nghe,ko,0.016709037384497263
nghe,pang,0.014664380103439423
nghe,đon,0.013887866518863838
nghe,inh,0.013754941730067702
nghe,khan,0.011615512383496401
nghe,đe,0.01109486909640157
nghe,be,0.009901566124023499
nghe,ng,0.009614408088676241
nghe,ma,0.008289156112088567
nghe,nghe,0.008124273257116222
nghe,na,0.00795449217890006
nghe,thoi,0.007743311037413815
nghe,todrong,0.007729620003463029
la,ko,0.07803673793822051
la,noh,0.05860725643780822
la,su,0.05640107338682499
la,ma,0.03423185087199421
la,bongai,0.0313674973514655
la,lu,0.029644240320556074
la,inh,0.025570199223829262
la,bok,0.02518671478908436
la,boih,0.02334171196926419
la,jo,0.022992715217560918
la,kon,0.022870934901407187
la,todrong,0.02041430379724714
la,thoi,0.01726754313346311
la,dei,0.01719137599071844
la,wa,0.015798109264334344
la,khan,0.014428122363296929
la,đei,0.014105300556430134
la,au,0.013814603775035466
la,pang,0.0135560240151271
la,pom,0.013490381870173707
nhat,hloh,0.07287470958927898
nhat,ma,0.0714465766066261
nhat,monh,0.05572022475367307
nhat,loi,0.04618887484241023
nhat,ko,0.027421150308950513
nhat,minh,0.02145760107610792
nhat,donh,0.019290636535290232
nhat,đang,0.018093813976152617
nhat,khom,0.016825543299212927
nhat,lel,0.016494669677990667
nhat,blung,0.016087668665081472
nhat,a,0.015207420581957343
nhat,nhat,0.014700446270195424
nhat,su,0.013498717914859279
nhat,kal,0.013491326335766204
nhat,bok,0.013219334235265912
nhat,nai,0.012498864362159069
nhat,lam,0.011553294950133254
nhat,mang,0.011518810152443817
nhat,bal,0.009554677072708004
hien,todrong,0.05963183968232927
hien,pom,0.056631924166392296
hien,boh,0.05329822213723445
hien,ko,0.047213221942350836
hien,su,0.042951142426225206
hien,dei,0.027979406986308183
hien,jur,0.02706989898578067
hien,toboh,0.02393255170005007
hien,wa,0.02165804981584979
hien,akau,0.02155234967993048
hien,an,0.01981843030180023
hien,long,0.018800580741262677
hien,kei,0.01769011027595139
hien,đei,0.016446496017041734
hien,to,0.014593571070821116
hien,bon,0.014363937751159446
hien,bok,0.01391242216245692
hien,hien,0.0137281380765046
hien,dim,0.013192084797777897
hien,u,0.0120430160079517
thuc,pom,0.0642768835381291
thuc,topa,0.062589219074794
thuc,todrong,0.0570225553538014
thuc,ko,0.0424142417517169
thuc,sa,0.03646495030676031
thuc,wa,0.03107029877797743
thuc,ma,0.03033335147537565
thuc,đei,0.027734620171801214
thuc,bat,0.026219675504547655
thuc,tomam,0.020079141464476015
thuc,hođor,0.01898723487891546
thuc,pang,0.01732615580266658
thuc,rau,0.016374231150228243
thuc,đong,0.016259489144480704
thuc,thuk,0.015878689109512595
thuc,su,0.013406330257908121
thuc,inh,0.013248499954665705
thuc,an,0.010785945431955294
thuc,lu,0.010431517574405481
thuc,hloh,0.010336301140706642
hoachnam,ponhroh,0.5
hoachnam,sonam,0.5
thu,ma,0.16278057966075846
thu,ko,0.06479764452244634
thu,sem,0.05394351185036834
thu,lu,0.04048571559304364
thu,su,0.03827323194996822
thu,ayat,0.025951480521792115
thu,đei,0.020672429615037912
thu,tomam,0.019706775713832902
thu,pom,0.019201048844970914
thu,noh,0.018167177896719355
thu,lam,0.016701572081377014
thu,thu,0.016198263883383416
thu,brem,0.016174247930563514
thu,bongai,0.01588888187819636
thu,polong,0.015690112114193147
thu,pang,0.015442652427822438
thu,kon,0.015206755607057382
thu,lang,0.013271711474551738
thu,bri,0.013188571414776981
thu,to,0.011503498086556785
nhap,mot,0.06862813417029556
nhap,nhap,0.02268248503321408
nhap,topol,0.022283515637662166
nhap,lam,0.019819856087027903
nhap,ei,0.01916138224061471
nhap,bling,0.015104687870589882
nhap,htfyuh,0.014470165987418964
nhap,kcme,0.014050254791254536
nhap,kue,0.01403202098322067
nhap,kong,0.01337254531621383
nhap,t,0.011782635897610447
nhap,thu,0.010514232937208996
nhap,đoi,0.010479573525017855
nhap,groi,0.010116509500718783
nhap,yer,0.009875462267527871
nhap,todrang,0.009812208870708087
nhap,bo,0.009675704716269022
nhap,khui,0.008835128554981518
nhap,anoh,0.008688885130413057
nhap,kial,0.008420016832735635
vay,thoi,0.1229918290232351
vay,noh,0.11226356521404336
vay,ko,0.0716421124568521
vay,na,0.05820292066653751
vay,su,0.04082949408704037
vay,bon,0.027472326689467155
vay,lei,0.024800619493531618
vay,bongai,0.022404159728862463
vay,lu,0.021918177044706645
vay,iem,0.021678933204996656
vay,todrong,0.01774797856545691
vay,wa,0.016322672086565782
vay,ma,0.015322707659185952
vay,bok,0.011856856857147146
vay,wang,0.011351632596092483
vay,pom,0.011321713449828278
vay,kio,0.010939973014350462
vay,dang,0.010629165865476317
vay,inh,0.010382104560564787
vay,yua,0.009636090252093667
vi,yua,0.27376261020715437
vi,ko,0.1544639595160779
vi,su,0.04538064818915305
vi,lu,0.03693927898811285
vi,inh,0.026292338891950606
vi,todrong,0.020854737399338595
vi,noh,0.01974044406105354
vi,ih,0.018177660535439285
vi,bongai,0.016698023807542463
vi,dei,0.01425100602842096
vi,na,0.013881173677772422
vi,thoi,0.013773498128763254
vi,iem,0.012101802705644635
vi,uh,0.012045868660101017
vi,ma,0.011718296501293423
vi,boih,0.011426781606293696
vi,kolih,0.010627588562812321
vi,pom,0.010061592898115385
vi,bok,0.009958885547534291
vi,đei,0.009237520062866123
đao,tih,0.16596723101992394
đao,hloh,0.1566887756737199
đao,lu,0.04103095848417222
đao,đao,0.038089681918437965
đao,sir,0.03273169770989275
đao,pang,0.028119600745839288
đao,bol,0.022907518311017096
đao,su,0.0211752103667281
đao,kra,0.02081406124459853
đao,bongai,0.020574341957566095
đao,ko,0.019770357472216536
đao,yang,0.017682623784438196
đao,thoi,0.013969289500620777
đao,go,0.012975633430693228
đao,khan,0.011448051738356162
đao,lui,0.011402657938652222
đao,to,0.011385454833224352
đao,dosi,0.010678389624314527
đao,lo,0.010596961007502969
đao,todrong,0.01044692396879298
cach,todrong,0.05294368610396693
cach,ko,0.05270622254607822
cach,wa,0.04924397950993501
cach,su,0.034534959967738095
cach,trong,0.022851890004923034
cach,đon,0.022424922147374914
cach,pom,0.02224039071844929
cach,thoi,0.02017876367752089
cach,lu,0.019846600384060963
cach,yo,0.01817631173695599
cach,botho,0.01693831485191932
cach,ei,0.014144482267859915
cach,bok,0.013735417847183053
cach,ma,0.011687830892213641
cach,topa,0.011463181588274423
cach,na,0.011343433646260377
cach,kat,0.010940629253424016
cach,đe,0.010095730766553998
cach,to,0.009925297138262883
cach,bongai,0.009920763727184109
bo,romo,0.11916972420105489
bo,le,0.0945114185080803
bo,achang,0.07269616414225472
bo,bo,0.03976398160074454
bo,ko,0.03363072031910231
bo,to,0.031016893192635724
bo,lu,0.02960830206956158
bo,su,0.029236819760824966
bo,tuk,0.025949563882779317
bo,ba,0.023641748348997266
bo,pang,0.021324408392552757
bo,hut,0.019685767742643405
bo,pom,0.018463104209303756
bo,ma,0.013337498772402354
bo,noh,0.012820572074122336
bo,kon,0.011342363084317256
bo,inh,0.010377961584377437
bo,na,0.009644924302189804
bo,jih,0.009134967961864351
bo,đei,0.009131169542254385
kin,hlop,0.0923329519800381
kin,on,0.06141896481474707
kin,sif,0.023833303488723055
kin,key,0.020082966833004093
kin,de,0.017854135518626274
kin,klam,0.017293448361204458
kin,ifh,0.01459482599386026
kin,kap,0.013956737548595282
kin,ta,0.012603673070839573
kin,bertho,0.011451995667349718
kin,idm,0.010874478567455778
kin,hrep,0.010858084233535093
kin,kro,0.009859666016502388
kin,loh,0.009713913443180788
kin,bai,0.008203479100903095
kin,l,0.008003501937089198
kin,nguaih,0.008001552994544513
kin,amang,0.007627179115193491
kin,bi,0.007591884763374474
kin,akau,0.007418679104158241
thi,ko,0.07059762382692546
thi,lei,0.05775401590333626
thi,su,0.05679696204841129
thi,na,0.04700747354282387
thi,noh,0.03912335701779845
thi,bongai,0.03700499633152545
thi,dah,0.0342462107746289
thi,dei,0.027813686477646943
thi,ma,0.02312267493732831
thi,bok,0.020513080194436817
thi,lu,0.018342717593892516
thi,iem,0.01790943902285678
thi,todrong,0.017511507901688015
thi,to,0.017068926307929902
thi,wa,0.016798360931734656
thi,kei,0.0160250500158778
thi,thoi,0.014336138318757375
thi,uh,0.012801164046929754
thi,kum,0.012755322533402436
thi,stf,0.011362495748826163
toi,inh,0.6067109876954248
toi,ko,0.07298382312785709
toi,nhon,0.01701493605866105
toi,yoch,0.012812310286389942
toi,to,0.011937495127791825
toi,ih,0.011294250616878722
toi,wa,0.009188129970283352
toi,ma,0.00917568100832783
toi,todrong,0.008659407597723686
toi,bok,0.00771533317028516
toi,su,0.007170786454382246
toi,ing,0.006356580577019104
toi,khan,0.005835276881243242
toi,pom,0.0057297253238548194
toi,au,0.0055618179884739175
toi,lu,0.005037553519427879
toi,ei,0.0049575093651688775
toi,nam,0.004851513899707144
toi,truh,0.004838266669139168
toi,uh,0.004782554270817204
lam,pom,0.2728976353473912
lam,ko,0.08889234972455626
lam,todrong,0.03961196672464363
lam,su,0.035505713375938455
lam,lu,0.029870010975810365
lam,jang,0.027548711888449706
lam,wa,0.01954934029828016
lam,noh,0.01834334702150893
lam,inh,0.018045258381133196
lam,ih,0.017165954997561964
lam,thoi,0.01677459320756361
lam,an,0.015961406277448003
lam,bongai,0.015949850106238773
lam,ma,0.014697396885023584
lam,goh,0.011129084342184249
lam,iem,0.010789256305574181
lam,bok,0.010539855127151063
lam,kio,0.009633962066638212
lam,đei,0.009554648659733114
lam,to,0.00931572648471571
thuong,ko,0.07122600022498565
thuong,monat,0.05217188702380981
thuong,mem,0.05141276128907648
thuong,lu,0.03267038370627107
thuong,inh,0.028080428279997634
thuong,bat,0.025620456758332275
thuong,tih,0.022816404279660963
thuong,bok,0.022636245640971796
thuong,ih,0.02186206513062889
thuong,apah,0.01958384672531401
thuong,thoi,0.01957619284164389
thuong,dei,0.018171145248187564
thuong,ma,0.017621528145567257
thuong,su,0.01541359718917041
thuong,pang,0.013542604530864633
thuong,juat,0.012231826814095471
thuong,khan,0.011910078102441738
thuong,đe,0.011696578566930477
thuong,todrong,0.011609467155023624
thuong,stf,0.011212864113324492
me,me,0.4671115094562608
me,ba,0.03511741657377174
me,mi,0.022252873209886927
me,e,0.019367571645696986
me,ko,0.017815641655386783
me,kon,0.016855538499509135
me,xang,0.013088803080394121
me,ih,0.012882605167774917
me,inh,0.012666438033865407
me,bi,0.012257312080028568
me,o,0.011648139955551954
me,hap,0.008586633251381839
me,nhi,0.008464708511095374
me,ne,0.00820451534370259
